Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"83073792","48050915","0","@cdarke is correct. I'm not sure why the plot method returns any value, perhaps the intention was to get the results of interpolation.","2018-01-01 15:52:53","","4799172"
"83073793","48050903","1","Your primitive draw is treating the vertex data as if it's a triangle strip. The first triangle uses indices 0, 1 and 2. The second triangle uses vertices 1, 2 and 3. And so on.

I suspect that either your outer loop should be incrementing 'i' by 3, or your inner loop should be multiplying 'i' by 3 just like you do for the normals.","2018-01-01 15:52:56","","6371060"
"83073795","48049396","0","And how many concurrent requests before you hit the 504?","2018-01-01 15:52:57","","214892"
"83073796","48049924","0","The only thing the `__attribute__((pure|const))` says is that the compiler can remember the return value. Nothing else. You can use `__attribute__((const))` on even `rand`, and then have ""interesting"" results. But the contents of the function itself do not matter.","2018-01-01 15:53:01","","918959"
"83073798","48050597","0","i dont know how to write a code that will return a list of all the guides (even if they didnt have travelers at all ) .can you please help me","2018-01-01 15:53:09","","8155128"
"83073799","48051001","0","@Samerthestalker - Am not very sure about the requirement.. may be I over complicated it.. If possible add sample data and expected result","2018-01-01 15:53:11","","3349551"
"83073800","48046243","0","Thank you very much for the solution! I really appreciate your help!","2018-01-01 15:53:13","","8604111"
"83073801","48050973","0","How can you not run anything as a background process forever when there are plenty apps working that way?","2018-01-01 15:53:14","","4232469"
"83073802","48017850","0","May be you are right, but I don't know how you will play the video because tableviewVisibleCell will call every time, a new cell has been displayed. I suggest you to check this library and check how they are playing the videos in tableview. they are doing the same thing you want in your app. You have to just check the MMPlayer Library.","2018-01-01 15:53:17","","5665836"
"83073803","48049901","1","Works for me: https://plnkr.co/edit/NixlBSYuFOjMXjwWqYB8?p=preview If you still need help, please make sure to provide an [MCVE](https://stackoverflow.com/help/mcve).","2018-01-01 15:53:18","","5108796"
"83073804","48048628","0","I don""t know how to start :(","2018-01-01 15:53:20","","9106872"
"83073806","48035684","0","Are you using Windows? I would guess this is an installation problem.","2018-01-01 15:53:31","","57952"
"83073807","48045534","0","Then it must be because of the brokers as I imagine. Can you try what I said above? Replace brokers with exchanges!","2018-01-01 15:53:39","","3073612"
"83073809","48042144","0","@squgeim Seems like nope","2018-01-01 15:53:40","","6945866"
"83073810","48016198","0","I used find to find the location of the library files
However trying to link any of the three gives an error something like this

/usr/bin/ld: /tmp/cczBuPIL.o: undefined reference to symbol '_ZNSt6thread15_M_start_threadESt10unique_ptrINS_6_StateESt14default_deleteIS1_EEPFvvE@@GLIBCXX_3.4.22'
//usr/lib/x86_64-linux-gnu/libstdc++.so.6: error adding symbols: DSO missing from command line","2018-01-01 15:53:41","","9151182"
"83073811","48045037","0","Thank you, this works :)","2018-01-01 15:53:46","","9158992"
"83073812","48050979","0","It is also works but the problem is now in render i think. i can see the span and the hr added but not the text. Only after refresh the page i can see the li properly","2018-01-01 15:53:46","","7905032"
"83073813","47372014","0","i go for the first version (aka the `j` loop). in the second version (aka the `i` loop, the `x0` array is accessed by rows when doing an array assignment, which is suboptimal in Fortran. note that if you have a good compiler, it might automagically swap the loops and hence both versions would have the same performance. but once again, let me re-iterate you should try using derived datatype, that could be even faster since you would not have to manually pack/unpack your data.","2018-01-01 15:54:02","","8062491"
"83073814","48051051","0","You should try to explain what is 'wrong' about OPs code and how it can be improved so that everyone can learn from it","2018-01-01 15:54:03","","6437102"
"83073816","38840811","0","This change will add the session middleware to every request.  If you have a stateless API layer like we do then this is not the solution because sessions will be added to your API requests as well.","2018-01-01 15:54:09","","1827986"
"83073817","48051001","0","weird got error o has more columns than were specified in the column list","2018-01-01 15:54:13","","8075741"
"83073818","11260683","1","@cesss: Latin 1 (ISO 8859-1) and Unicode share code points 0-127 and 160-255; code points 128-159 being undefined in Latin 1. In other words, to get the Latin1 versions of the above functions, you only need to *remove code*.","2018-01-01 15:54:15","","1475978"
"83073820","48050785","0","this is close to what I'm looking for, but there is an error with this TypeError: string indices must be integers.","2018-01-01 15:54:23","","9132328"
"83073822","48050986","0","If there was ever a question that needs a [mcve] (MCVE) to help us solve it, this is it.","2018-01-01 15:54:32","","522444"
"83073824","48047110","0",".Document.Body.Style= ""zoom:[Zoom Factor]""; => ie. `webBrowser1.Document.Body.Style= ""zoom:75%"";` Long answer [Zoom in on a web page using WebBrowser .NET control](https://stackoverflow.com/questions/738232/zoom-in-on-a-web-page-using-webbrowser-net-control).","2018-01-01 15:54:35","","7444103"
"83073826","48050994","0","is each of the numbers on a new line","2018-01-01 15:54:40","","5288867"
"83073829","48050973","0","in iOS ??? Please enlighten me with such apps sir :D No buddy, you cant I have already answered an answer regarding the same in the past lemme know if I could post the link here","2018-01-01 15:55:04","","5706328"
"83073830","48051001","0","@Samerthestalker - updated.. check now","2018-01-01 15:55:06","","3349551"
"83073832","48043893","0","+1 An alternative could be to use the [curve/curve intersection algorithm](https://pomax.github.io/bezierinfo/#curveintersection) and, if necessary, convert the circle to a bezier (which could possibly be optimized knowing one of the curves is a circle).","2018-01-01 15:55:12","","5708620"
"83073833","47346176","2","Thanks for this. While you're there, it's worth making the same change to ./avdmanager too.","2018-01-01 15:55:12","","906360"
"83073835","48050891","1","`Array.Reverse` https://msdn.microsoft.com/en-us/library/z78xtwts","2018-01-01 15:55:29","","1383168"
"83073837","48050986","1","`... This is an effect of the invokeLater I presume.` - yes that is the point of using invokeLater(). It adds the code to the end of the Event Dispatch Thread. The reason for using invokeLater() is to make sure code invoked from a separate Thread is executed on the EDT. There is no reason for you to use invokeLater() since your method is invoked from a Swing listener and listener code already executes on the EDT.","2018-01-01 15:55:44","","131872"
"83073838","48050804","0","Are you sure ?? did you pasted exact JSON here ?? Don't say yes, before cross verifying it again. Tell me, how on earth `""pronunciation:""A""` is valid ???","2018-01-01 15:55:45","","1162620"
"83073839","39747694","1","The link seems broken. But you might want to check for any contentelement like for example a textelement.","2018-01-01 15:55:49","","4491768"
"83073840","48004216","0","[This](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Errors/Getter_only) explains the said error. Also make sure that you're using the module the same way as before. If you previously used it like `new mak.WebLVCConnection()` and now you're destructuring module members and use them like `new WebLVCConnection()` (or vice versa), this can affect things in unpredictable way - primarily `this` context. Did you also try to use the code from another answer? The result should be same, but if it differs, this could be a clue.","2018-01-01 15:55:49","","3731501"
"83073841","48051037","3","Your sample bears only a passing resemblance to valid `bash` code; where are you learning `bash`?","2018-01-01 15:55:52","","1126841"
"83073842","48049720","0","Why are you tracking folders?","2018-01-01 15:55:53","","989920"
"83073844","48050589","0","Done. Thank you.","2018-01-01 15:55:56","","4303975"
"83073846","46745938","0","This was exactly my case. It would be a nice answer, too.","2018-01-01 15:55:56","","2048692"
"83073847","48050717","0","I want the bordering to start from <tbody> that is `<tr>
				<th>First Name</th>
				<th>Last Name</th>		
				<th>Points</th>
				<th>First Name</th>
				<th>Last Name</th>		
				<th>Points</th>
				<th>First Name</th>
			</tr>'. Any other elements above this that is `<thead>` should have no border and again `<tfoor>` should Not have border. Only `<tbody>` should have border.","2018-01-01 15:56:00","","8551858"
"83073848","48050971","0","https://youtu.be/FNgZ8fcu1Mk","2018-01-01 15:56:05","","8889739"
"83073850","48050876","0","have you tried using `.presentation` selector to set the image size or just `img` [see this link](https://www.w3schools.com/cssref/css_selectors.asp)","2018-01-01 15:56:19","","8354709"
"83073852","48050760","0","What *exactly* are you having problems with in the process of scanning a part of a page by *ImageEn* in Delphi? What have you tried (show your code) and how did it work or did it not work? Please read [**Asking**](http://stackoverflow.com/help/asking) to learn what you can ask about and how to present your question.","2018-01-01 15:56:41","","2292722"
"83073853","48051028","0","No that didn't solve my problem. While I tried using that I ended with Blank cells","2018-01-01 15:56:45","","9160887"
"83073855","25040961","1","android:path and android:pathPrefix values should begin with '/'.","2018-01-01 15:57:08","","1246862"
"83073856","48025914","0","Aha! @IdoGreen's last comment contained the answer and I glossed right past it. Answer below.","2018-01-01 15:57:21","","1405634"
"83073858","48050597","0","as  suggested in the previous comment  .. post a new question with the code you have  .. a proper data sample the actual result and the result you need .. don't update this question ..add a new one so the SO community can help you  ..","2018-01-01 15:57:27","","3522312"
"83073859","48049946","0","When a function parameter is not going to be used...  For `main()` can use the signature `int main( void )`.  for other functions,  such as: `void* recvd(void* t)`  the first statement in the body of the function should be: `(void)t;`","2018-01-01 15:57:33","","3629249"
"83073861","48050843","0","I think you have a problem with cellForRowAtIndexPath: data source method where you are assigning a null value to restricted string . . . I suggest you to add break point on all exception which will point to the exact line that where is problem.","2018-01-01 15:57:38","","2021396"
"83073862","48049201","1","@ArchanJoshi: Thanks. I have tweaked the code a little and added explanations. Admittedly, I do have some experience in `Python` and general programming logic. However, `Python` is a fantastic language offering e.g. list or dict comprehensions which you will hardly find in other languages. Plus, you have an uncountable number of libraries at your fingertips.","2018-01-01 15:57:40","","1231450"
"83073864","48048940","0","May I ask why some registers you chose are 16 bit and others 32 bit registers versions? Is this some sort of memory or performance optimisation?","2018-01-01 15:57:42","","5208406"
"83073865","48050524","0","Have you added the path to the folder containing glew.h to the project's ""Additional Include Directories"" property?","2018-01-01 15:57:47","","6371060"
"83073866","48047869","0","I got it solved but I got a different issue. https://stackoverflow.com/questions/48049969/not-receiving-refresh-token-even-in-the-first-consent-google-api","2018-01-01 15:57:48","","9025110"
"83073867","48051084","0","I don't think browsers are allowed to read files from your disk without user dialogs","2018-01-01 15:57:49","","8930930"
"83073868","48045001","0","I am using Python 3.6.2 and i am using pycharm for the IDE. Should i try another IDE?","2018-01-01 15:57:54","","7540877"
"83073869","46380362","0","@jmoreno I agree with you on the naming of the method. But my approach it would be, if OP goes to use the above answer, he should rename the method to `TryLoad` or `LoadOrNullAfterLoggingException`. Definetely this would make the method more honest to their callers. Good catch ! On the other I dissagree with your view on the matter of logging the exceppion and returning `null`. IMHO, which in **no** way means it is correct -just 2 cents-, I find more approriate to return null, which wull denote that something went wrong and log the exception in order to help any later investigation.","2018-01-01 15:57:59","","913124"
"83073871","48050840","0","This does not provide an answer to the question. Once you have sufficient [reputation](https://stackoverflow.com/help/whats-reputation) you will be able to [comment on any post](https://stackoverflow.com/help/privileges/comment); instead, [provide answers that don't require clarification from the asker](https://meta.stackexchange.com/questions/214173/why-do-i-need-50-reputation-to-comment-what-can-i-do-instead). - [From Review](/review/low-quality-posts/18397977)","2018-01-01 15:58:03","","7296893"
"83073873","48039900","0","No. That is NOT the SW code. That is the code that *registers* the SW. :-)","2018-01-01 15:58:09","","5038943"
"83073875","48001476","0","Can you describe the exact steps you're taking?","2018-01-01 15:58:14","","454610"
"83073876","48044200","0","As I see in ASP, program has a problem with:     tools:context="".MainActivity""","2018-01-01 15:58:18","","8932745"
"83073877","48051027","1","The code you posted doesn't even run: that makes it hard to help. Have you tried using `def main():` instead of `def main`?","2018-01-01 15:58:19","","752843"
"83073878","48046377","0","Unfortunately, that doesn't work well. For some reason, only the peaks show up in the graph. I have done it manually for all the graphs though. Thanks for your input.","2018-01-01 15:58:21","","7916918"
"83073880","48050983","0","`eSocial` is in the `xmlns=""http://www.esocial.gov.br/schema/lote/eventos/envio/retornoEnvio/v2_2_02""` namespace.  Declare a prefix for it and then use it in your XPath.   
 (See duplicate link for details.)  Your XPath is otherwise fine wrt getting the first occurence.","2018-01-01 15:58:28","","290085"
"83073882","48046243","0","@MountainConqueror You're welcome :)","2018-01-01 15:58:35","","3148807"
"83073884","47737811","0","Well, as I recently posted on qtfr.dergen.fr, I got answer that resolved this problem (a guy -babaOroms - re-compiled qtsvg src to be able getting layers. see http://qtfr.dergen.fr/discussion/19786/qtsvg-fichier-svg-et-ses-calques/p1","2018-01-01 15:58:42","","8988677"
"83073885","48051028","0","@AntonvBR -  I tried exploring all the related links but couldn't find the answer. If its a dupe, could you link it here","2018-01-01 15:58:43","","9160887"
"83073886","48050868","0","Thank you for this code snippet, which might provide some limited, immediate help. A [proper explanation would greatly improve its long-term value](//meta.stackexchange.com/q/114762/206345) by showing _why_ this is a good solution to the problem, and would make it more useful to future readers with other, similar questions. Please [edit] your answer to add some explanation, including the assumptions you've made.","2018-01-01 15:58:46","","7296893"
"83073888","48050889","0","show your code  ..","2018-01-01 15:58:49","","3522312"
"83073889","48050297","1","@SotiriosDelimanolis Why bother figuring out when you can ask? The reason is very simple - I forget most of my answers as soon as I am done typing them. If I think I may have answered the question before, I do a quick search to see if I can find something relevant. Otherwise, I type up an answer. Happy New Year!","2018-01-01 15:58:52","","335858"
"83073891","48050222","0","@Devmonster 	
IMHO npm install will install the exact version unless you do npm update where now it minds ~ or ^.... no ?","2018-01-01 15:58:53","","859154"
"83073892","48050833","0","show your code.","2018-01-01 15:59:15","","6622587"
"83073894","26106777","0","could someone please give an example of either option (or both). thanks","2018-01-01 15:59:16","","3517025"
"83073895","48033621","0","Yes. That is the idea.","2018-01-01 15:59:24","","2108972"
"83073896","48050979","0","is the ```msg``` parameter undefined?","2018-01-01 15:59:28","","195626"
"83073897","48049946","0","This is the syntax for `setsockopt()`  `int setsockopt(int sockfd, int level, int optname, const void *optval, socklen_t optlen);`  Notice there are 5 parameters.  however, the posted code: `setsockopt(socket_fd, IPPROTO_IP,IP_MULTICAST_TTL, &ttl, sizeof(ttl));` is passing a `size_t` rather than a `socklen_t` for the 5th parameter.","2018-01-01 15:59:44","","3629249"
"83073900","48030229","0","The might be an `OPTIONS` in or near the same place where `use_unicode` goes.","2018-01-01 15:59:59","","1766831"
"83073903","48050675","1","It typically denotes a variable that does/should contain a jQuery object as it's value.","2018-01-01 16:00:04","","1586174"
"83073905","48051084","0","Is there anyway to do this in CSS? Or perhaps javascript?","2018-01-01 16:00:05","","9160825"
"83073906","24293864","0","Possible duplicate of [event.clipboardData.setData in copy event](https://stackoverflow.com/questions/36270886/event-clipboarddata-setdata-in-copy-event)","2018-01-01 16:00:09","","1026"
"83073907","48039893","0","so the language I chose was javascript, but I will also need to write the same functions in other languages to compare.","2018-01-01 16:00:11","user9157577",""
"83073909","9030062","0","@fidato: The Java regex engine doesn't support recursion or balancing which you'd need for this. Are you using a different language?","2018-01-01 16:00:16","","20670"
"83073910","48048940","0","Oh one other question. You move edi inside the ecx register. You are passing the value right since edi is not inside square brackets? Refering to the second code whereyou pass everything in memory first","2018-01-01 16:00:20","","5208406"
"83073913","48051102","0","The .dll files are in both folders, and I have also the needed 11g.dll file, but its still not working.","2018-01-01 16:00:31","","9022164"
"83073914","48050804","0","I edited it.This is a sample of my json file .The json file which I use in my computer is fine I tested with a similar program in python.Python checks if a json file is valid and throw error if it is not.","2018-01-01 16:00:33","","9160813"
"83073915","48050896","0","This has nothing to do with OP's problem","2018-01-01 16:00:33","","2988730"
"83073917","48042009","0","@opentokix it is not the same thing at all! Using `seq` creates a new process, it is an external tool, whereas brace expansion is done directly by `bash`.","2018-01-01 16:00:42","","6176817"
"83073919","48051097","1","https://stackoverflow.com/questions/4569759/basic-ajax-cache-issue","2018-01-01 16:00:43","","2417833"
"83073923","30497095","0","@gumkins no, these are passed on the command line e.g. `/etc/init.d/yourApp status` you don't parse them yourself","2018-01-01 16:00:50","user2964500",""
"83073924","48050860","0","Like I said, I'm new to Python. Can you please tell me what that means? xD","2018-01-01 16:00:53","","8328427"
"83073925","47948882","0","Thank You. Still I have problem with all: `then(cityInfo => { 'name':city, 'info':cityInfo });` - error - `unexpected ':"" token`. If I removed to, f.e.: `then(cityInfo => body.result);` - the error is: `""arequest = async (url, options)""`. That same in `then(citiesWithCityInfo => { 'location':loc, 'cities':citiesWithCityInfo });`.","2018-01-01 16:00:56","","5166764"
"83073926","48050722","0","I didn't mean that the application runs in kernel space. The functions in the kernel will switch to kernel space when they are entered, and switch back to user space when they return to the application. What I mean is that all the magic regarding ""calling the kernel"" happens within the kernel, because the kernel and the dynamic loader are the same thing. The user-land libraries just feel like if there is no kernel. But there is, when the functions which are missing in the user-land libraries are hooked by the kernel. I'm going to edit my question and add this note for further clarification.","2018-01-01 16:00:58","","5394746"
"83073928","47997607","0","Already tried both. didn't help","2018-01-01 16:00:58","","8713772"
"83073931","48050492","0","@OmarSalah just pass the image url like https://wallpapercave.com/wp/JUwBXRw.jpg and on receiver side, get the same message passed and load the image using Picasso. Check updated answer!","2018-01-01 16:01:12","","379693"
"83073932","48050862","0","Isn't it the same question? https://stackoverflow.com/questions/48050487/how-to-register-an-instancecreator-with-gson-in-kotlin","2018-01-01 16:01:12","","8659898"
"83073933","48051016","0","Removed all errors css and js although it still displays incorrectly just to clarify what it the difference between a static and relative url? using css lint I have found 58 warnings? although that should not matter too much?","2018-01-01 16:01:18","","3729897"
"83073934","48046149","0","I don't understand the distinction you're making here; could you say more? Each position in the array is a valid reference returning `undefined` as its value. Seems like they're in the same state as a variable that has been declared but not assigned.","2018-01-01 16:01:20","","2337480"
"83073937","48050804","0","@SmithTrigger So, you are accepting, it wasn't correct. right ?  Now, did you tested with latest change ?","2018-01-01 16:01:25","","1162620"
"83073938","48051116","1","If you care to specify the format explicitly, you could use `pd.to_datetime(df['dates'], format='%d-%b-%Y  %H:%M:%S.%f')`","2018-01-01 16:01:37","","5839618"
"83073939","48048816","0","Where I added this?","2018-01-01 16:01:38","","9160257"
"83073940","47944463","0","Sure ! It's done","2018-01-01 16:01:44","","9093197"
"83073941","48050929","0","And id is always 1?","2018-01-01 16:01:54","","1529673"
"83073943","48050862","0","Not at all. But this questions made me notice the problem","2018-01-01 16:01:56","","8073652"
"83073944","36506528","0","@Tyson Nah, I had a dangling fragment - they weren't meant to go together, it just looks like it.  Good catch though, fixed it now.","2018-01-01 16:01:58","","95122"
"83073945","48051033","0","That's the problem, I want to be able to show more than one spinner at same time. For example: a spinner next to a todo that shows that the todo is being deleted and a spinner next to the ""add todo"" button that shows that a todo is being added.","2018-01-01 16:01:59","","4943817"
"83073947","48049710","0","Ok, thanks but this is not the issue right? I will use SYNCHRONIZE but there are times I need to TerminateProcess so I will have to use PROCESS_ALL_ACCESS","2018-01-01 16:02:03","","283598"
"83073948","48033621","0","Why dont you just remove those .media files on your device? I would not like the idea that your app would scan directories wit a .nomedia file in it. Bad idea. Are you telling the users of your app that you do such nasty things?","2018-01-01 16:02:08","","2108972"
"83073949","48050740","0","Thank you for this code snippet, which might provide some limited, immediate help. A [proper explanation would greatly improve its long-term value](//meta.stackexchange.com/q/114762/206345) by showing _why_ this is a good solution to the problem, and would make it more useful to future readers with other, similar questions. Please [edit] your answer to add some explanation, including the assumptions you've made.","2018-01-01 16:02:14","","7296893"
"83073950","48051116","0","@3novak Yes you could, but interestingly here there is error in the data.","2018-01-01 16:02:18","","7386332"
"83073951","48045534","0","whats mean of replace broker to exchange , i have 2 broker for HA , i have specific exchange for users","2018-01-01 16:02:20","","3835705"
"83073952","48051104","1","But it also doesn't allow `|` in the file name so you'll need a different replacement character.","2018-01-01 16:02:21","","4799172"
"83073953","48051027","0","sorry that was a typo","2018-01-01 16:02:22","","8736808"
"83073954","48050412","0","Is it necessary to use something like OpenGL to achieve the task that I want? Are there any react-native module that can help me?","2018-01-01 16:02:23","","4755053"
"83073956","48050935","0","@SandeepBhandari Thanks for taking a look :) I mean that the green view and collection view should scroll up the same number of pixels when dragging down/up.","2018-01-01 16:02:38","","6806166"
"83070154","48041636","1","One use-case : Matrix exponentiation and logarithm operations are used to move to and from a tangent space and a point on a manifold (ie do a local linear approximation of a point on a manifold). For proper explanation you have to read more about  Lie algebra and Tangent spaces.","2018-01-01 11:35:49","","5709157"
"83070156","48049271","1","Thanks for the appreciation @duffbeerisgood","2018-01-01 11:35:53","","7053190"
"83070157","48049223","0","So your `lastDayChange` array contains strings that can not be casted to `Int`.","2018-01-01 11:35:59","","4763963"
"83070158","48049260","0","this was the error: Notice: Use of undefined constant name - assumed 'name' in /opt/lampp/htdocs/project/Newsletter-signup.php on line 27

Notice: Undefined index: name in /opt/lampp/htdocs/project/Newsletter-signup.php on line 27

Notice: Use of undefined constant email - assumed 'email' in /opt/lampp/htdocs/project/Newsletter-signup.php on line 27

Notice: Undefined index: email in /opt/lampp/htdocs/project/Newsletter-signup.php on line 27   which is VALUES ('"".$_POST[name].""', '"".$_POST[email].""')"";","2018-01-01 11:36:04","","9155964"
"83070160","48049274","0","Error : Binary operator '>' cannot be applied to operands of type 'String'","2018-01-01 11:36:10","","6934314"
"83070162","48048958","0","thats why its showing 3 only","2018-01-01 11:36:17","","3336204"
"83070163","48047713","0","ok thank you .. will try that","2018-01-01 11:36:19","","6808483"
"83070166","48048958","0","i am returning list of records from the procedure which is not appearing there","2018-01-01 11:36:21","","9130558"
"83070168","48048916","1","I tried with fresh repo. It is working fine.","2018-01-01 11:36:36","","5321326"
"83070169","48049206","0","What would your expected output look like? Maybe you want `df / df.max(axis=0) * 100`?","2018-01-01 11:36:38","","4909087"
"83070171","35186121","0","Hi @bed007 did you find any solution for free trial...?","2018-01-01 11:36:44","","3928576"
"83070172","48046684","0","Interesting idea, this pre-counting. Why not `c = Counter(edges)`, though? And yes, for my benchmarks I used Python 2 because that's what the OP was using (Ideone supports Python 3 as well). I just ran 1-dimensional tests with more methods. In Python 2, `defaultdict` won, followed by `dict`, and `Counter` was a lot slower: https://ideone.com/PFK7yX. In Python 3, the picture is similar, except giving the data to the `Counter` constructor went from very slow to by far fastest: https://ideone.com/nCNaxp. I wonder why...","2018-01-01 11:36:46","","1672429"
"83070176","48048933","0","@Easymode44 Read the doc to see how the points are calculated. They are just `seq(from,to,length.out=n)`, where `from`, `to` and `n` are the parameters you pass to `curve`. If you don't pass those values, `from=0`, `to=1` and `n=101` (unless you are plotting over existing plots). So just use `plot`.","2018-01-01 11:36:55","","3987294"
"83070177","48049223","0","my array only has numbers!","2018-01-01 11:36:58","","6934314"
"83070178","48049128","2","Please [edit] your question to show the sample as text instead of an image showing that text. See [Why not upload images of code on SO when asking a question?](https://meta.stackoverflow.com/a/285557/874188)","2018-01-01 11:37:03","","874188"
"83070180","48048958","1","See if 2 sp has same return type list then they can share single class","2018-01-01 11:37:05","","3336204"
"83070181","48049226","0","You can store json file name in local storage and pass it to the filter function","2018-01-01 11:37:06","","9106393"
"83070183","48049154","0","This example may help https://wordpress.stackexchange.com/a/281049/128374","2018-01-01 11:37:08","","948658"
"83070187","48048958","0","sorry dint get your point bro. :(","2018-01-01 11:37:28","","9130558"
"83070192","48048933","0","@hrbrmstr I will follow your suggestion and read`curve` in depth (although I was hoping for a more in-depth hint from Stackoverflow - care to elaborate on ""parameter-wise""). And I need not specify `x`. If you change the return in the function to `return(n)`, I can use `curve` smoothly, with `x` as abscissa.","2018-01-01 11:37:57","","4602812"
"83070193","48049223","0","If you're sure about that check my updated answer please.","2018-01-01 11:38:12","","4763963"
"83070196","48049271","0","No I need to Thank you :)","2018-01-01 11:38:20","","9144766"
"83070197","48049211","0","@RolandStarke:- This is what I get after changing datatype to json -Failed to load https://moneywave.herokuapp.com/v1/merchant/: Request header field secret is not allowed by Access-Control-Allow-Headers in preflight response.","2018-01-01 11:38:23","","9083652"
"83070201","3802420","0","Never mind. Got it `graphs.invalidate(""key"")`.","2018-01-01 11:38:52","","1199222"
"83070205","48048946","0","Thank you for your help, can I achieve this using user form? Not status bar at the bottom of excel.","2018-01-01 11:39:09","","5847288"
"83070206","48049226","0","I think you didn't understand the question. I'm getting the language name for the local storage and I need to retrieve data from seperate json files based on that..","2018-01-01 11:39:19","","9151292"
"83070207","48049223","0","The problem was that we tried to cast floating-point numbers to type `Int`.","2018-01-01 11:39:39","","4763963"
"83070209","48049243","0","Yes. I edit my answer. See","2018-01-01 11:39:48","","2455407"
"83070211","48035690","0","thanks I fixed it, but i changed the closure","2018-01-01 11:40:03","","8150697"
"83070212","11064935","2","It's working fine for png files too .","2018-01-01 11:40:08","","6464277"
"83070213","48046649","0","Thanks for the new year wishes!  My question was how to get a name from a numbered day of the week, not from a date.","2018-01-01 11:40:15","","15371"
"83070214","48049298","0","Please indicate what sensor it is, or add a link to its datasheet.","2018-01-01 11:40:16","","2836621"
"83070217","48049273","0","The actual output is correct if you should stick with the rest principles. If you ask for a user by Id, you don't expect to get a list in return..","2018-01-01 11:40:46","","4870358"
"83070219","48049149","0","i love stack overflow and thanks everyone you all are saviour","2018-01-01 11:40:54","","9045643"
"83070221","48047598","1","Once we have the same pattern twice on the regex match we can group it, isn't? `%s/\v%(('[^']*'))/\=substitute(submatch(1),' ', '_', 'g')/g`","2018-01-01 11:40:57","","2571881"
"83070222","48049270","0","updated have a look @chandanicpatel","2018-01-01 11:41:15","","5832243"
"83070223","47916443","0","no problem . thank you for all your help","2018-01-01 11:41:25","","9124944"
"83070224","48048723","0","@SantanuSur please check updated question. The issue is `Observable.fromIterable` is alright but I have added `.just()` static method call without reference. that is the issue.","2018-01-01 11:41:34","","4647628"
"83070225","48048148","0","could you please share the code?","2018-01-01 11:41:35","","5897849"
"83070228","48047561","0","Kukeltje, can you give me a working example? I have tried this:                       	<p:commandButton type=""submit"" value=""Create Customer""
								icon=""ui-icon-check""
								actionListener=""#{newCustomerBean.saveNewCustomer}""
								update = ""@form"">
								<f:ajax execute=""name"" render=""output"" />
							</p:commandButton>                              but it does not work","2018-01-01 11:41:53","","1925356"
"83070229","48045744","0","Adding another icon is in my case not an alternative. Could you expand the above hitTest() method as ... check whether the touch/hit was within X pixels of the center of the Marker? 
AND ... THANK YOU SO MUCH for providing Osmdroid. I enjoy it each week since 4 years via geocaching.","2018-01-01 11:42:04","","3143823"
"83070230","48025287","0","If you have a question then there is the button to ask it.","2018-01-01 11:42:06","","573032"
"83070233","48049226","0","can you provide more code / plunker demo of what you have tried ? As your question has ambiguity in requriements","2018-01-01 11:42:19","","4316707"
"83070234","48049070","0","@MarcoMeter I'm not quite sure what you mean with that comment, can you elaborate?","2018-01-01 11:42:31","","6735980"
"83070235","48046988","0","Again, thanks heaps for your really constructive feedback, thoughts on how to improve and tackle this better and stellar attitude. You make this community a better place!","2018-01-01 11:42:37","","3903730"
"83070236","48035440","0","can you share the logs ? And why are you adding empty list to map (List<UserFixtures> emptyList = new ArrayList<>();
                        userPredictions.put(currentuser, emptyList);)?","2018-01-01 11:42:51","","3331710"
"83070237","48048275","0","oh yeah.. ok.. its good.","2018-01-01 11:42:59","","3275343"
"83070239","48048933","0","@nicola Grazie. I'll go for it.","2018-01-01 11:43:09","","4602812"
"83070240","16803925","0","I increased the Value

""Max. query length to store in history (in bytes):""","2018-01-01 11:43:11","","2717498"
"83070241","48049317","0","Ok but if I define a route, we can access from anywhere on this page. I want to access on this page only after accessing `getRecommendations()`.","2018-01-01 11:43:12","","9014183"
"83070242","48045770","1","try not to make if statement inside setState, instead have two setState, one inside if and one inside else and both set the friends value accordingly.","2018-01-01 11:43:16","","3434970"
"83070248","48017137","0","Thanks, I will give it a try later.","2018-01-01 11:43:22","","9150847"
"83070250","48049199","0","then instead of `this` use `YOUR_FRAGMENT_NAME.this`","2018-01-01 11:43:40","","8533971"
"83070251","48042211","0","@RobertLongson thanks for testing this out, I downloaded Firefox and it does indeed work there. But not in Chrome nor Safari (on macOS), no idea who's right or wrong here.","2018-01-01 11:43:40","","5822"
"83070252","48049319","2","You either need to build with the `-pthread` flag (including for linking), or explicitly link with the `pthread` library. I'm sure there are multiple duplicates here, something even a simple search should have turned up.","2018-01-01 11:43:43","","440558"
"83070253","39747694","0","@Wouter : Sorry but that's nonsense. The `VisualTreeHelper.GetParent` method throws exception only when `dependencyObject` is null. See [here](https://docs.microsoft.com/en-us/previous-versions/windows/apps/ms608747(v=vs.105))","2018-01-01 11:43:45","","5358284"
"83070256","48048822","2","its working . Thanks for your answer. you save a lot of time for me","2018-01-01 11:43:50","","5330809"
"83070257","34245264","0","' drag and drop'..is the most important thing in there.","2018-01-01 11:43:53","","919415"
